budget,method,seed_mean,seed_std,query_l1_distortion_mean,query_l1_distortion_std,runtime_sec_mean,runtime_sec_std,n_entities_mean,n_entities_std
0.2,dependency_truth,21.0,0.0,0.0011851773559153978,0.0036191338634571726,0.5907547362500054,0.1275906370528054,257.75,59.52445959706464
0.2,iterative_truth,21.0,0.0,0.0001932359347312463,0.0008041725663833669,0.425948435874993,0.125008574552483,257.75,59.52445959706464
0.2,majority,21.0,0.0,0.04040772448062101,0.07646808248242351,0.1822109099999878,0.048688153949596774,257.75,59.52445959706464
0.2,no_repair,21.0,0.0,1.1377175488088718,0.9023255856474262,0.1233376237500039,0.028306769808341844,257.75,59.52445959706464
0.2,parc,21.0,0.0,0.0011885321624718064,0.003640171077451696,0.6481847406249912,0.14155019305728925,257.75,59.52445959706464
