suite,dataset,budget,seed,method,query,query_l1_distortion,runtime_sec,n_entities
sql_workflow,diabetes,0.2,21,majority,selection_groupby,0.03104130506346734,0.16780954600000086,300
sql_workflow,diabetes,0.2,21,iterative_truth,category_join_filter,0.0,0.4722917359999883,300
sql_workflow,diabetes,0.2,21,iterative_truth,geo_join_groupby,0.0,0.4722917359999883,300
sql_workflow,diabetes,0.2,21,iterative_truth,having_top_groups,0.0,0.4722917359999883,300
sql_workflow,diabetes,0.2,21,iterative_truth,selection_groupby,0.0,0.4722917359999883,300
sql_workflow,diabetes,0.2,21,dependency_truth,category_join_filter,0.0,0.6052028189999987,300
sql_workflow,diabetes,0.2,21,dependency_truth,geo_join_groupby,0.0,0.6052028189999987,300
sql_workflow,diabetes,0.2,21,dependency_truth,having_top_groups,0.0,0.6052028189999987,300
sql_workflow,diabetes,0.2,21,dependency_truth,selection_groupby,0.0,0.6052028189999987,300
sql_workflow,diabetes,0.2,21,parc,category_join_filter,0.0,0.7338913119999688,300
sql_workflow,diabetes,0.2,21,parc,geo_join_groupby,0.0,0.7338913119999688,300
sql_workflow,diabetes,0.2,21,parc,having_top_groups,0.0,0.7338913119999688,300
sql_workflow,diabetes,0.2,21,parc,selection_groupby,0.0,0.7338913119999688,300
sql_workflow,digits,0.2,21,no_repair,category_join_filter,0.8279458275058275,0.14650228400000742,300
sql_workflow,digits,0.2,21,no_repair,geo_join_groupby,0.5824660273060273,0.14650228400000742,300
sql_workflow,digits,0.2,21,no_repair,having_top_groups,1.3665670287159648,0.14650228400000742,300
sql_workflow,digits,0.2,21,no_repair,selection_groupby,1.1760430502830503,0.14650228400000742,300
sql_workflow,digits,0.2,21,majority,category_join_filter,0.01999999333999334,0.23848713799998222,300
sql_workflow,digits,0.2,21,majority,geo_join_groupby,0.00999999333999334,0.23848713799998222,300
sql_workflow,digits,0.2,21,majority,having_top_groups,0.010638297872340425,0.23848713799998222,300
sql_workflow,digits,0.2,21,majority,selection_groupby,0.03666666000666001,0.23848713799998222,300
sql_workflow,digits,0.2,21,iterative_truth,category_join_filter,0.0,0.4817647869999746,300
sql_workflow,digits,0.2,21,iterative_truth,geo_join_groupby,0.0,0.4817647869999746,300
sql_workflow,digits,0.2,21,iterative_truth,having_top_groups,0.0,0.4817647869999746,300
sql_workflow,digits,0.2,21,iterative_truth,selection_groupby,0.0,0.4817647869999746,300
sql_workflow,digits,0.2,21,dependency_truth,category_join_filter,0.0,0.676467558000013,300
sql_workflow,digits,0.2,21,dependency_truth,geo_join_groupby,0.0,0.676467558000013,300
sql_workflow,digits,0.2,21,dependency_truth,having_top_groups,0.0,0.676467558000013,300
sql_workflow,digits,0.2,21,dependency_truth,selection_groupby,0.0,0.676467558000013,300
sql_workflow,digits,0.2,21,parc,category_join_filter,0.0,0.7266751419999764,300
sql_workflow,digits,0.2,21,parc,geo_join_groupby,0.0,0.7266751419999764,300
sql_workflow,digits,0.2,21,parc,having_top_groups,0.0,0.7266751419999764,300
sql_workflow,digits,0.2,21,parc,selection_groupby,0.0,0.7266751419999764,300
sql_workflow,mpg,0.2,21,no_repair,category_join_filter,0.7975254602283914,0.1041228650000221,234
sql_workflow,mpg,0.2,21,no_repair,geo_join_groupby,0.5719259819846426,0.1041228650000221,234
sql_workflow,mpg,0.2,21,no_repair,having_top_groups,1.136825000864962,0.1041228650000221,234
sql_workflow,mpg,0.2,21,no_repair,selection_groupby,1.042758343177791,0.1041228650000221,234
sql_workflow,mpg,0.2,21,majority,category_join_filter,0.035384672179562905,0.1336999519999722,234
sql_workflow,mpg,0.2,21,majority,geo_join_groupby,0.0,0.1336999519999722,234
sql_workflow,mpg,0.2,21,majority,having_top_groups,0.030152579317025915,0.1336999519999722,234
sql_workflow,mpg,0.2,21,majority,selection_groupby,0.07076934435912581,0.1336999519999722,234
sql_workflow,mpg,0.2,21,iterative_truth,category_join_filter,0.0020611833037999607,0.32844509699998525,234
sql_workflow,mpg,0.2,21,iterative_truth,geo_join_groupby,0.0,0.32844509699998525,234
sql_workflow,mpg,0.2,21,iterative_truth,having_top_groups,0.0,0.32844509699998525,234
sql_workflow,mpg,0.2,21,iterative_truth,selection_groupby,0.0041223666075999215,0.32844509699998525,234
sql_workflow,mpg,0.2,21,dependency_truth,category_join_filter,0.009581561330970663,0.5868714990000399,234
sql_workflow,mpg,0.2,21,dependency_truth,geo_join_groupby,0.0029420653671982672,0.5868714990000399,234
sql_workflow,mpg,0.2,21,dependency_truth,having_top_groups,0.008966283776770577,0.5868714990000399,234
sql_workflow,mpg,0.2,21,dependency_truth,selection_groupby,0.01643576491435322,0.5868714990000399,234
sql_workflow,mpg,0.2,21,parc,category_join_filter,0.009688915140775743,0.6772342769999682,234
sql_workflow,mpg,0.2,21,parc,geo_join_groupby,0.0028347115573931878,0.6772342769999682,234
sql_workflow,mpg,0.2,21,parc,having_top_groups,0.008966283776770577,0.6772342769999682,234
sql_workflow,mpg,0.2,21,parc,selection_groupby,0.0165431187241583,0.6772342769999682,234
sql_workflow,txhousing,0.2,21,no_repair,category_join_filter,0.8253756525338628,0.1610680420000108,300
sql_workflow,txhousing,0.2,21,no_repair,geo_join_groupby,0.5571810345488414,0.1610680420000108,300
sql_workflow,txhousing,0.2,21,no_repair,having_top_groups,4.045460817438692,0.1610680420000108,300
sql_workflow,txhousing,0.2,21,no_repair,selection_groupby,1.1965639412917553,0.1610680420000108,300
sql_workflow,txhousing,0.2,21,majority,category_join_filter,0.02330021157045066,0.22765681900000345,300
sql_workflow,txhousing,0.2,21,majority,geo_join_groupby,0.019027146430770723,0.22765681900000345,300
sql_workflow,txhousing,0.2,21,majority,having_top_groups,0.44631297002724796,0.22765681900000345,300
sql_workflow,txhousing,0.2,21,majority,selection_groupby,0.038647507786967975,0.22765681900000345,300
sql_workflow,txhousing,0.2,21,iterative_truth,category_join_filter,0.0,0.6424371340000334,300
sql_workflow,txhousing,0.2,21,iterative_truth,geo_join_groupby,0.0,0.6424371340000334,300
sql_workflow,txhousing,0.2,21,iterative_truth,having_top_groups,0.0,0.6424371340000334,300
sql_workflow,txhousing,0.2,21,iterative_truth,selection_groupby,0.0,0.6424371340000334,300
sql_workflow,txhousing,0.2,21,dependency_truth,category_join_filter,0.0,0.7381525600000032,300
