suite,dataset,budget,seed,method,query,query_l1_distortion,runtime_sec,n_entities
extended_sql_fragment,wine,0.2,31,dependency_truth,left_join_geo,0.0009199123411012,0.3696629940000093,178
extended_sql_fragment,wine,0.2,31,dependency_truth,nested_exists,0.0009199123411012,0.3696629940000093,178
extended_sql_fragment,wine,0.2,31,dependency_truth,select_project,0.0009199123411012,0.3696629940000093,178
extended_sql_fragment,wine,0.2,31,dependency_truth,topk_order_limit,0.0009199123411012,0.3696629940000093,178
extended_sql_fragment,wine,0.2,31,dependency_truth,union_all,0.0009199123411012,0.3696629940000093,178
extended_sql_fragment,wine,0.2,31,dependency_truth,window_ranked_groups,0.0009199123411012,0.3696629940000093,178
extended_sql_fragment,wine,0.2,31,parc,anti_join_not_exists,0.0009199123411012,0.3943854480000084,178
extended_sql_fragment,wine,0.2,31,parc,groupby_having,0.0009199123411012,0.3943854480000084,178
extended_sql_fragment,wine,0.2,31,parc,inner_join_geo,0.0009199123411012,0.3943854480000084,178
extended_sql_fragment,wine,0.2,31,parc,intersection_positive,0.0009199123411012,0.3943854480000084,178
extended_sql_fragment,wine,0.2,31,parc,join_filter_dim,0.0009199123411012,0.3943854480000084,178
extended_sql_fragment,wine,0.2,31,parc,left_join_geo,0.0009199123411012,0.3943854480000084,178
extended_sql_fragment,wine,0.2,31,parc,nested_exists,0.0009199123411012,0.3943854480000084,178
extended_sql_fragment,wine,0.2,31,parc,select_project,0.0009199123411012,0.3943854480000084,178
extended_sql_fragment,wine,0.2,31,parc,topk_order_limit,0.0009199123411012,0.3943854480000084,178
extended_sql_fragment,wine,0.2,31,parc,union_all,0.0009199123411012,0.3943854480000084,178
extended_sql_fragment,wine,0.2,31,parc,window_ranked_groups,0.0009199123411012,0.3943854480000084,178
extended_sql_fragment,wine,0.3,31,no_repair,anti_join_not_exists,1.4840010214561865,0.1247475460000089,178
extended_sql_fragment,wine,0.3,31,no_repair,groupby_having,1.4840010214561865,0.1247475460000089,178
extended_sql_fragment,wine,0.3,31,no_repair,inner_join_geo,0.4177530894839388,0.1247475460000089,178
extended_sql_fragment,wine,0.3,31,no_repair,intersection_positive,0.7906852321978282,0.1247475460000089,178
extended_sql_fragment,wine,0.3,31,no_repair,join_filter_dim,0.7906852321978282,0.1247475460000089,178
extended_sql_fragment,wine,0.3,31,no_repair,left_join_geo,0.4529067634629962,0.1247475460000089,178
extended_sql_fragment,wine,0.3,31,no_repair,nested_exists,0.7906852321978282,0.1247475460000089,178
extended_sql_fragment,wine,0.3,31,no_repair,select_project,1.4840010214561865,0.1247475460000089,178
extended_sql_fragment,wine,0.3,31,no_repair,topk_order_limit,1.457180577448309,0.1247475460000089,178
extended_sql_fragment,wine,0.3,31,no_repair,union_all,1.4840010214561865,0.1247475460000089,178
extended_sql_fragment,wine,0.3,31,no_repair,window_ranked_groups,1.457180577448309,0.1247475460000089,178
extended_sql_fragment,wine,0.3,31,majority,anti_join_not_exists,0.1985958202769616,0.1057646639999916,178
extended_sql_fragment,wine,0.3,31,majority,groupby_having,0.1985958202769616,0.1057646639999916,178
extended_sql_fragment,wine,0.3,31,majority,inner_join_geo,0.0452010380893755,0.1057646639999916,178
extended_sql_fragment,wine,0.3,31,majority,intersection_positive,0.0966102560409334,0.1057646639999916,178
extended_sql_fragment,wine,0.3,31,majority,join_filter_dim,0.0966102560409334,0.1057646639999916,178
extended_sql_fragment,wine,0.3,31,majority,left_join_geo,0.0452010380893755,0.1057646639999916,178
extended_sql_fragment,wine,0.3,31,majority,nested_exists,0.0966102560409334,0.1057646639999916,178
extended_sql_fragment,wine,0.3,31,majority,select_project,0.1985958202769616,0.1057646639999916,178
extended_sql_fragment,wine,0.3,31,majority,topk_order_limit,0.1985958202769616,0.1057646639999916,178
extended_sql_fragment,wine,0.3,31,majority,union_all,0.1985958202769616,0.1057646639999916,178
extended_sql_fragment,wine,0.3,31,majority,window_ranked_groups,0.1985958202769616,0.1057646639999916,178
extended_sql_fragment,wine,0.3,31,iterative_truth,anti_join_not_exists,0.0743964737985167,0.2524093689999915,178
extended_sql_fragment,wine,0.3,31,iterative_truth,groupby_having,0.0743964737985167,0.2524093689999915,178
extended_sql_fragment,wine,0.3,31,iterative_truth,inner_join_geo,0.0327240356273215,0.2524093689999915,178
extended_sql_fragment,wine,0.3,31,iterative_truth,intersection_positive,0.0269077011471337,0.2524093689999915,178
extended_sql_fragment,wine,0.3,31,iterative_truth,join_filter_dim,0.0269077011471337,0.2524093689999915,178
extended_sql_fragment,wine,0.3,31,iterative_truth,left_join_geo,0.0327240356273215,0.2524093689999915,178
extended_sql_fragment,wine,0.3,31,iterative_truth,nested_exists,0.0269077011471337,0.2524093689999915,178
extended_sql_fragment,wine,0.3,31,iterative_truth,select_project,0.0743964737985167,0.2524093689999915,178
extended_sql_fragment,wine,0.3,31,iterative_truth,topk_order_limit,0.0743964737985167,0.2524093689999915,178
extended_sql_fragment,wine,0.3,31,iterative_truth,union_all,0.0743964737985167,0.2524093689999915,178
extended_sql_fragment,wine,0.3,31,iterative_truth,window_ranked_groups,0.0743964737985167,0.2524093689999915,178
extended_sql_fragment,wine,0.3,31,dependency_truth,anti_join_not_exists,0.008135856963058,0.3639409280000052,178
extended_sql_fragment,wine,0.3,31,dependency_truth,groupby_having,0.008135856963058,0.3639409280000052,178
extended_sql_fragment,wine,0.3,31,dependency_truth,inner_join_geo,0.008135856963058,0.3639409280000052,178
extended_sql_fragment,wine,0.3,31,dependency_truth,intersection_positive,0.008135856963058,0.3639409280000052,178
extended_sql_fragment,wine,0.3,31,dependency_truth,join_filter_dim,0.008135856963058,0.3639409280000052,178
extended_sql_fragment,wine,0.3,31,dependency_truth,left_join_geo,0.008135856963058,0.3639409280000052,178
extended_sql_fragment,wine,0.3,31,dependency_truth,nested_exists,0.008135856963058,0.3639409280000052,178
extended_sql_fragment,wine,0.3,31,dependency_truth,select_project,0.008135856963058,0.3639409280000052,178
extended_sql_fragment,wine,0.3,31,dependency_truth,topk_order_limit,0.008135856963058,0.3639409280000052,178
extended_sql_fragment,wine,0.3,31,dependency_truth,union_all,0.008135856963058,0.3639409280000052,178
extended_sql_fragment,wine,0.3,31,dependency_truth,window_ranked_groups,0.008135856963058,0.3639409280000052,178
extended_sql_fragment,wine,0.3,31,parc,anti_join_not_exists,0.008135856963058,0.3872442809999938,178
extended_sql_fragment,wine,0.3,31,parc,groupby_having,0.008135856963058,0.3872442809999938,178
extended_sql_fragment,wine,0.3,31,parc,inner_join_geo,0.008135856963058,0.3872442809999938,178
extended_sql_fragment,wine,0.3,31,parc,intersection_positive,0.008135856963058,0.3872442809999938,178
extended_sql_fragment,wine,0.3,31,parc,join_filter_dim,0.008135856963058,0.3872442809999938,178
extended_sql_fragment,wine,0.3,31,parc,left_join_geo,0.008135856963058,0.3872442809999938,178
extended_sql_fragment,wine,0.3,31,parc,nested_exists,0.008135856963058,0.3872442809999938,178
extended_sql_fragment,wine,0.3,31,parc,select_project,0.008135856963058,0.3872442809999938,178
extended_sql_fragment,wine,0.3,31,parc,topk_order_limit,0.008135856963058,0.3872442809999938,178
extended_sql_fragment,wine,0.3,31,parc,union_all,0.008135856963058,0.3872442809999938,178
extended_sql_fragment,wine,0.3,31,parc,window_ranked_groups,0.008135856963058,0.3872442809999938,178
extended_sql_fragment,breast_cancer,0.2,31,no_repair,anti_join_not_exists,0.9711900652549752,0.2891851259999782,569
extended_sql_fragment,breast_cancer,0.2,31,no_repair,groupby_having,0.9711900652549752,0.2891851259999782,569
extended_sql_fragment,breast_cancer,0.2,31,no_repair,inner_join_geo,0.4845793361952675,0.2891851259999782,569
extended_sql_fragment,breast_cancer,0.2,31,no_repair,intersection_positive,0.7205125462104628,0.2891851259999782,569
extended_sql_fragment,breast_cancer,0.2,31,no_repair,join_filter_dim,0.7205125462104628,0.2891851259999782,569
extended_sql_fragment,breast_cancer,0.2,31,no_repair,left_join_geo,0.4993236452245846,0.2891851259999782,569
extended_sql_fragment,breast_cancer,0.2,31,no_repair,nested_exists,0.7205125462104628,0.2891851259999782,569
extended_sql_fragment,breast_cancer,0.2,31,no_repair,select_project,0.9711900652549752,0.2891851259999782,569
extended_sql_fragment,breast_cancer,0.2,31,no_repair,topk_order_limit,0.960901416652558,0.2891851259999782,569
extended_sql_fragment,breast_cancer,0.2,31,no_repair,union_all,0.9711900652549752,0.2891851259999782,569
extended_sql_fragment,breast_cancer,0.2,31,no_repair,window_ranked_groups,0.960901416652558,0.2891851259999782,569
extended_sql_fragment,breast_cancer,0.2,31,majority,anti_join_not_exists,0.0404345730605514,0.3549351149999893,569
extended_sql_fragment,breast_cancer,0.2,31,majority,groupby_having,0.0404345730605514,0.3549351149999893,569
extended_sql_fragment,breast_cancer,0.2,31,majority,inner_join_geo,0.0122111965679442,0.3549351149999893,569
extended_sql_fragment,breast_cancer,0.2,31,majority,intersection_positive,0.0202172865302757,0.3549351149999893,569
extended_sql_fragment,breast_cancer,0.2,31,majority,join_filter_dim,0.0202172865302757,0.3549351149999893,569
extended_sql_fragment,breast_cancer,0.2,31,majority,left_join_geo,0.0122111965679442,0.3549351149999893,569
extended_sql_fragment,breast_cancer,0.2,31,majority,nested_exists,0.0202172865302757,0.3549351149999893,569
extended_sql_fragment,breast_cancer,0.2,31,majority,select_project,0.0404345730605514,0.3549351149999893,569
extended_sql_fragment,breast_cancer,0.2,31,majority,topk_order_limit,0.0404345730605514,0.3549351149999893,569
extended_sql_fragment,breast_cancer,0.2,31,majority,union_all,0.0404345730605514,0.3549351149999893,569
extended_sql_fragment,breast_cancer,0.2,31,majority,window_ranked_groups,0.0404345730605514,0.3549351149999893,569
extended_sql_fragment,breast_cancer,0.2,31,iterative_truth,anti_join_not_exists,0.0168750148256315,0.8764736029999938,569
extended_sql_fragment,breast_cancer,0.2,31,iterative_truth,groupby_having,0.0168750148256315,0.8764736029999938,569
extended_sql_fragment,breast_cancer,0.2,31,iterative_truth,inner_join_geo,0.0122111965679442,0.8764736029999938,569
extended_sql_fragment,breast_cancer,0.2,31,iterative_truth,intersection_positive,0.0084375074128157,0.8764736029999938,569
extended_sql_fragment,breast_cancer,0.2,31,iterative_truth,join_filter_dim,0.0084375074128157,0.8764736029999938,569
extended_sql_fragment,breast_cancer,0.2,31,iterative_truth,left_join_geo,0.0122111965679442,0.8764736029999938,569
extended_sql_fragment,breast_cancer,0.2,31,iterative_truth,nested_exists,0.0084375074128157,0.8764736029999938,569
extended_sql_fragment,breast_cancer,0.2,31,iterative_truth,select_project,0.0168750148256315,0.8764736029999938,569
extended_sql_fragment,breast_cancer,0.2,31,iterative_truth,topk_order_limit,0.0168750148256315,0.8764736029999938,569
extended_sql_fragment,breast_cancer,0.2,31,iterative_truth,union_all,0.0168750148256315,0.8764736029999938,569
extended_sql_fragment,breast_cancer,0.2,31,iterative_truth,window_ranked_groups,0.0168750148256315,0.8764736029999938,569
extended_sql_fragment,breast_cancer,0.2,31,dependency_truth,anti_join_not_exists,0.0022575359300963,1.1706346900000142,569
extended_sql_fragment,breast_cancer,0.2,31,dependency_truth,groupby_having,0.0022575359300963,1.1706346900000142,569
extended_sql_fragment,breast_cancer,0.2,31,dependency_truth,inner_join_geo,0.0044233409390962,1.1706346900000142,569
extended_sql_fragment,breast_cancer,0.2,31,dependency_truth,intersection_positive,0.0022575359300963,1.1706346900000142,569
extended_sql_fragment,breast_cancer,0.2,31,dependency_truth,join_filter_dim,0.0022575359300963,1.1706346900000142,569
extended_sql_fragment,breast_cancer,0.2,31,dependency_truth,left_join_geo,0.0078047466063474,1.1706346900000142,569
extended_sql_fragment,breast_cancer,0.2,31,dependency_truth,nested_exists,0.0022575359300963,1.1706346900000142,569
