budget,method,seed_mean,seed_std,seed_min,seed_max,n_entities_mean,n_entities_std,n_entities_min,n_entities_max,n_records_mean,n_records_std,n_records_min,n_records_max,n_attacked_records_mean,n_attacked_records_std,n_attacked_records_min,n_attacked_records_max,cell_accuracy_mean,cell_accuracy_std,cell_accuracy_min,cell_accuracy_max,integrated_quality_mean,integrated_quality_std,integrated_quality_min,integrated_quality_max,aggregate_distortion_mean,aggregate_distortion_std,aggregate_distortion_min,aggregate_distortion_max,data_quality_score_mean,data_quality_score_std,data_quality_score_min,data_quality_score_max,attack_success_reduction_mean,attack_success_reduction_std,attack_success_reduction_min,attack_success_reduction_max,runtime_sec_mean,runtime_sec_std,runtime_sec_min,runtime_sec_max,n_output_rows_mean,n_output_rows_std,n_output_rows_min,n_output_rows_max,entity_precision_mean,entity_precision_std,entity_precision_min,entity_precision_max,entity_recall_mean,entity_recall_std,entity_recall_min,entity_recall_max,entity_f1_mean,entity_f1_std,entity_f1_min,entity_f1_max,duplicate_output_rate_mean,duplicate_output_rate_std,duplicate_output_rate_min,duplicate_output_rate_max,missing_entity_rate_mean,missing_entity_rate_std,missing_entity_rate_min,missing_entity_rate_max,false_positive_rate_mean,false_positive_rate_std,false_positive_rate_min,false_positive_rate_max,false_negative_rate_mean,false_negative_rate_std,false_negative_rate_min,false_negative_rate_max,repair_precision_mean,repair_precision_std,repair_precision_min,repair_precision_max,repair_recall_mean,repair_recall_std,repair_recall_min,repair_recall_max
0.17,dependency_truth,41.333333333333336,0.5773502691896263,41,42,159.33333333333334,16.16580753730952,150,178,1408.0,145.54724318928203,1320,1576,203.0,18.681541692269406,186,223,0.9984626359907259,0.001145413951060714,0.9971428571428572,0.9991974317817014,0.9984626359907259,0.001145413951060714,0.9971428571428572,0.9991974317817014,0.0017836326105383998,0.002271323371946608,0.0,0.0043406518742841,0.6940491052850604,0.02818276594920643,0.6777777777777778,0.7265917602996255,0.9982241606449179,0.0023028785184077928,0.9956221682124302,1.0,1.5027269489999828,0.13213800851324706,1.3586512169999878,1.6182629859999906,159.33333333333334,16.16580753730952,150.0,178.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004112342545527,0.00039436423290013545,0.0001362026695723,0.0008630609896432,0.0008688046663538001,0.00038122604876956204,0.000526870389884,0.0012798634812286,0.9987056648110562,0.0011015063296026092,0.9974435449510012,0.999473129610116,0.999131195333646,0.00038122604876966346,0.9987201365187712,0.999473129610116
0.17,no_repair,41.333333333333336,0.5773502691896263,41,42,159.33333333333334,16.16580753730952,150,178,1408.0,145.54724318928203,1320,1576,203.0,18.681541692269406,186,223,0.5140110576065632,0.04107429015767759,0.4666666666666667,0.5401284109149278,0.5140110576065632,0.04107429015767759,0.4666666666666667,0.5401284109149278,1.0628116656833304,0.07083106563380549,0.9915072311843612,1.133159676257181,0.36823970037453174,0.020075853543782007,0.3555555555555555,0.3913857677902621,0.0,0.0,0.0,0.0,0.35965930166666266,0.0613780434917844,0.2899732879999988,0.4056897500000218,159.33333333333334,16.16580753730952,150.0,178.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.443728494577367,0.04019101562796981,0.4184738014300785,0.4900747986191024,0.23215851922249112,0.013834660710459728,0.2167133146741303,0.2434141201264489,0.33837078065718446,0.01968437855993606,0.3163692443269442,0.3543136190992946,0.7678414807775088,0.013834660710459754,0.7565858798735511,0.7832866853258696
0.17,parc,41.333333333333336,0.5773502691896263,41,42,159.33333333333334,16.16580753730952,150,178,1408.0,145.54724318928203,1320,1576,203.0,18.681541692269406,186,223,0.9987800963081862,0.0005978160609294734,0.998095238095238,0.9991974317817014,0.9987800963081862,0.0005978160609294734,0.998095238095238,0.9991974317817014,0.0014468839580947,0.0025060765280763785,0.0,0.0043406518742841,0.6940491052850604,0.02818276594920643,0.6777777777777778,0.7265917602996255,0.9985407227374767,0.0025275423610203163,0.9956221682124302,1.0,1.624166429333324,0.33634521336758644,1.249281375999999,1.8994952470000044,159.33333333333334,16.16580753730952,150.0,178.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026739075627883334,0.00015039610902770233,0.0001362026695723,0.0004315304948216,0.0007265976128839666,0.00017502985411559828,0.000526870389884,0.0008532423208191,0.9991313772616465,0.0003809318183473283,0.998720682302772,0.999473129610116,0.999273402387116,0.0001750298541156588,0.9991467576791808,0.999473129610116
0.27,dependency_truth,41.333333333333336,0.5773502691896263,41,42,159.33333333333334,16.16580753730952,150,178,1555.0,167.23336987575178,1453,1748,405.6666666666667,51.82984982935348,360,462,0.9946352773319065,0.004291322693163504,0.9904761904761904,0.9990476190476192,0.9924342191308484,0.007772554198476663,0.983873015873016,0.9990476190476192,0.009370049070419535,0.0048290520429435735,0.0043406518742841,0.0139700813386912,0.6940491052850604,0.02818276594920643,0.6777777777777778,0.7265917602996255,0.9933197864152675,0.00352621848841738,0.99024812755693,0.9971703298055024,1.4148246523333607,0.19147629452435674,1.2107189980000044,1.5904902010000797,159.33333333333334,16.16580753730952,150.0,178.0,0.9977777777777778,0.003849001794597586,0.9933333333333332,1.0,0.9977777777777778,0.003849001794597586,0.9933333333333332,1.0,0.9977777777777778,0.003849001794597586,0.9933333333333332,1.0,0.0022222222222222,0.0038490017945974667,0.0,0.0066666666666666,0.0022222222222222,0.0038490017945974667,0.0,0.0066666666666666,0.0013632328578542666,0.001268133007491132,0.0001347345728914,0.0026675945256321,0.0013739065304201332,0.0010714837727671598,0.0003538570417551,0.0024903154399557,0.9968122213208925,0.0030054964729710983,0.9936604189636165,0.9996461429582448,0.9986260934695799,0.00107148377276707,0.9975096845600444,0.9996461429582448
0.27,no_repair,41.333333333333336,0.5773502691896263,41,42,159.33333333333334,16.16580753730952,150,178,1555.0,167.23336987575178,1453,1748,405.6666666666667,51.82984982935348,360,462,0.45945068664169786,0.05451322548107719,0.4009523809523809,0.5088282504012841,0.4585596813506925,0.05595033800870769,0.398279365079365,0.5088282504012841,1.4267616513808878,0.1102266032421044,1.3137531971104577,1.533978017199542,0.33907615480649184,0.049056655777446785,0.2866666666666666,0.3838951310861423,0.0,0.0,0.0,0.0,0.33169408366666175,0.03388793306228954,0.2964434169999776,0.3640311430000338,159.33333333333334,16.16580753730952,150.0,178.0,0.9977777777777778,0.003849001794597586,0.9933333333333332,1.0,0.9977777777777778,0.003849001794597586,0.9933333333333332,1.0,0.9977777777777778,0.003849001794597586,0.9933333333333332,1.0,0.0022222222222222,0.0038490017945974667,0.0,0.0066666666666666,0.0022222222222222,0.0038490017945974667,0.0,0.0066666666666666,0.49177718024788925,0.0551579463789876,0.445256321039202,0.5527106279502217,0.2472944965589505,0.03244388316716556,0.2177642501383508,0.2820240622788393,0.3895686429933573,0.030993206618691753,0.3641421392677674,0.4240924092409241,0.7527055034410495,0.03244388316716553,0.7179759377211606,0.7822357498616491
0.27,parc,41.333333333333336,0.5773502691896263,41,42,159.33333333333334,16.16580753730952,150,178,1555.0,167.23336987575178,1453,1748,405.6666666666667,51.82984982935348,360,462,0.9943677545924737,0.004339747689320633,0.9904761904761904,0.9990476190476192,0.9921666963914156,0.007685314499717407,0.983873015873016,0.9990476190476192,0.019832198170800102,0.013627619256971443,0.0043406518742841,0.0299698328577252,0.6947898460258011,0.027563669594431565,0.6777777777777778,0.7265917602996255,0.985692884423312,0.00997817419614509,0.9790794355392028,0.9971703298055024,1.758511381666646,0.23726822886557505,1.5148772860000008,1.988855075999936,159.33333333333334,16.16580753730952,150.0,178.0,0.9977777777777778,0.003849001794597586,0.9933333333333332,1.0,0.9977777777777778,0.003849001794597586,0.9933333333333332,1.0,0.9977777777777778,0.003849001794597586,0.9933333333333332,1.0,0.0022222222222222,0.0038490017945974667,0.0,0.0066666666666666,0.0022222222222222,0.0038490017945974667,0.0,0.0066666666666666,0.0016338583894401333,0.0016990752098994069,0.0001347345728914,0.0034794711203897,0.0022466967389088333,0.0018983582016448045,0.0003538570417551,0.0041505257332595,0.9961689189277568,0.004042570725367201,0.9917332598511986,0.9996461429582448,0.9977533032610911,0.001898358201644852,0.9958494742667404,0.9996461429582448
