budget,method,seed_mean,seed_std,query_l1_distortion_mean,query_l1_distortion_std,runtime_sec_mean,runtime_sec_std,n_entities_mean,n_entities_std
0.2,dependency_truth,21.0,0.0,0.0011851773559153906,0.0036191338634571596,1.058926085749988,0.26127723972866485,257.75,59.52445959706464
0.2,iterative_truth,21.0,0.0,0.00019323593473124373,0.0008041725663833591,0.7607352617499714,0.20594801151762404,257.75,59.52445959706464
0.2,majority,21.0,0.0,0.040407724480620966,0.0764680824824235,0.32447879412495695,0.08600520358923332,257.75,59.52445959706464
0.2,no_repair,21.0,0.0,1.1377175488088718,0.9023255856474262,0.23517016799996776,0.05585730249834935,257.75,59.52445959706464
0.2,parc,21.0,0.0,0.0011885321624717999,0.0036401710774516855,1.1696106216249404,0.2993718063165651,257.75,59.52445959706464
