n_entities,method,cell_accuracy_mean,cell_accuracy_std,integrated_quality_mean,integrated_quality_std,aggregate_distortion_mean,aggregate_distortion_std,data_quality_score_mean,data_quality_score_std,attack_success_reduction_mean,attack_success_reduction_std,entity_precision_mean,entity_precision_std,entity_recall_mean,entity_recall_std,entity_f1_mean,entity_f1_std,group_precision_mean,group_precision_std,group_recall_mean,group_recall_std,group_f1_mean,group_f1_std,duplicate_output_rate_mean,duplicate_output_rate_std,missing_entity_rate_mean,missing_entity_rate_std,false_positive_rate_mean,false_positive_rate_std,false_negative_rate_mean,false_negative_rate_std,repair_precision_mean,repair_precision_std,repair_recall_mean,repair_recall_std,runtime_sec_mean,runtime_sec_std,n_output_rows_mean,n_output_rows_std,n_records_mean,n_records_std,n_attacked_records_mean,n_attacked_records_std,n_duplicates_mean,n_duplicates_std
3000,dependency_truth,0.9943809523809524,,0.9937180317460317,,0.007513602785699665,,1.0,,0.9910436030823921,,0.9993333333333333,,0.9993333333333333,,0.9993333333333333,,1.0,,0.6666666666666666,,0.8,,0.0006666666666666666,,0.0006666666666666666,,0.0019244760496608699,,0.004075203760188009,,0.9938624285821213,,0.995924796239812,,8.710850003999894,,3000.0,,23985.0,,3729.0,,1042.0,
3000,majority,0.9794761904761905,,0.9788232063492064,,0.056556864828419255,,0.9704444444444444,,0.9325828441739153,,0.9993333333333333,,0.9993333333333333,,0.9993333333333333,,0.0,,0.0,,0.0,,0.0006666666666666666,,0.0006666666666666666,,0.009121703552457618,,0.02185109255462773,,0.9710598163315959,,0.9781489074453723,,2.4240438920000997,,3000.0,,23985.0,,3729.0,,1042.0,
3000,parc,0.9946190476190476,,0.9939559682539683,,0.008166796853256301,,1.0,,0.9902649798972009,,0.9993333333333333,,0.9993333333333333,,0.9993333333333333,,1.0,,0.6666666666666666,,0.8,,0.0006666666666666666,,0.0006666666666666666,,0.0018071299490717923,,0.00392519625981299,,0.9942353763226193,,0.996074803740187,,10.067097818000093,,3000.0,,23985.0,,3729.0,,1042.0,
