budget,method,cell_accuracy_mean,cell_accuracy_std,integrated_quality_mean,integrated_quality_std,aggregate_distortion_mean,aggregate_distortion_std,data_quality_score_mean,data_quality_score_std,attack_success_reduction_mean,attack_success_reduction_std,entity_precision_mean,entity_precision_std,entity_recall_mean,entity_recall_std,entity_f1_mean,entity_f1_std,group_precision_mean,group_precision_std,group_recall_mean,group_recall_std,group_f1_mean,group_f1_std,duplicate_output_rate_mean,duplicate_output_rate_std,missing_entity_rate_mean,missing_entity_rate_std,false_positive_rate_mean,false_positive_rate_std,false_negative_rate_mean,false_negative_rate_std,repair_precision_mean,repair_precision_std,repair_recall_mean,repair_recall_std,runtime_sec_mean,runtime_sec_std,n_output_rows_mean,n_output_rows_std,n_records_mean,n_records_std,n_attacked_records_mean,n_attacked_records_std,n_duplicates_mean,n_duplicates_std
0.3,parc,0.9846666666666668,0.004706824302152983,0.9781111111111113,0.008068986457667316,0.010239124715137379,0.004981994965452138,0.9997777777777778,0.0004969039949999906,0.9906993307393694,0.004566487622609176,0.9933333333333334,0.004714045207910337,0.9933333333333334,0.004714045207910337,0.9933333333333334,0.004714045207910337,1.0,0.0,0.5555555555555556,0.15713484026367724,0.7042307692307692,0.1245138475224828,0.00666666666666664,0.004714045207910323,0.00666666666666664,0.004714045207910323,0.00432468994611186,0.0025590092032101784,0.0054571033201677,0.0031609591910716313,0.9886864130143878,0.006160545697318626,0.9945428966798321,0.003160959191071702,0.7353939275998187,0.023242996110512604,300.0,0.0,2698.4,26.726391451148036,751.2,15.801898620102577,384.6,5.7706152185014
0.3,parc_name_blocks,0.9916190476190476,0.0071237840590326115,0.9866826124638621,0.006449235914671241,0.06249767926519474,0.044820396393387585,0.9993392054437231,0.000603221973743436,0.9431312775289362,0.04274375735610468,0.9901033236819673,0.002310612664787505,1.0,0.0,0.9950259702346335,0.0011668181633957017,1.0,0.0,0.5555555555555556,0.15713484026367724,0.7042307692307692,0.1245138475224828,0.00989667631803262,0.0023106126647875853,0.0,0.0,0.00347734143411726,0.0037333869807341454,0.01180474037836806,0.009709762463980766,0.9914492287364005,0.007453271768865465,0.9881952596216319,0.009709762463980797,0.9592627666000226,0.0803801778381437,303.0,0.7071067811865425,2698.4,26.726391451148036,751.2,15.801898620102577,384.6,5.7706152185014
0.3,parc_no_constraints,0.9823809523809525,0.006060915267313317,0.9758380952380954,0.008562114575060998,0.01040466082762648,0.005213470062157341,0.9877777777777779,0.012222222222222112,0.990544556107903,0.004798071909306388,0.9933333333333334,0.004714045207910337,0.9933333333333334,0.004714045207910337,0.9933333333333334,0.004714045207910337,1.0,0.0,0.5555555555555556,0.15713484026367724,0.7042307692307692,0.1245138475224828,0.00666666666666664,0.004714045207910323,0.00666666666666664,0.004714045207910323,0.00573868577521758,0.0035543176133925975,0.00727911571616484,0.004435595804635588,0.9853486149757543,0.007286039951861569,0.9927208842838351,0.004435595804635618,0.6515043205999405,0.05047027084506195,300.0,0.0,2698.4,26.726391451148036,751.2,15.801898620102577,384.6,5.7706152185014
0.3,parc_no_prov,0.9472380952380952,0.04847726633664405,0.9408520634920636,0.04672299245484496,0.277715850682748,0.3179559695545054,0.9984444444444444,0.0016850834320114286,0.7435777231567243,0.2996979222831158,0.9933333333333334,0.004714045207910337,0.9933333333333334,0.004714045207910337,0.9933333333333334,0.004714045207910337,0.0,0.0,0.0,0.0,0.0,0.0,0.00666666666666664,0.004714045207910323,0.00666666666666664,0.004714045207910323,0.032326452126085495,0.04116781697550534,0.05414132359933542,0.03521293389438666,0.9274692614672893,0.07428102807799998,0.9458586764006645,0.03521293389438664,0.6405389296001204,0.05922323035392086,300.0,0.0,2698.4,26.726391451148036,751.2,15.801898620102577,384.6,5.7706152185014
0.3,parc_no_schema,0.9841904761904761,0.005010193690500116,0.9776387301587303,0.008338628144051417,0.0103054818276865,0.0048302919165001896,0.9997777777777778,0.0004969039949999906,0.9906397896797106,0.004424017419614472,0.9933333333333334,0.004714045207910337,0.9933333333333334,0.004714045207910337,0.9933333333333334,0.004714045207910337,1.0,0.0,0.5555555555555556,0.15713484026367724,0.7042307692307692,0.1245138475224828,0.00666666666666664,0.004714045207910323,0.00666666666666664,0.004714045207910323,0.00457341263603484,0.002648796466117924,0.00577286914627926,0.0031083121834155707,0.9880310274427065,0.0063389579521567875,0.9942271308537206,0.0031083121834155673,0.6518843497996955,0.03881994039693662,300.0,0.0,2698.4,26.726391451148036,751.2,15.801898620102577,384.6,5.7706152185014
0.3,parc_no_trust,0.9786666666666667,0.0046705523181863945,0.972144126984127,0.0068931537526079455,0.03475910456527516,0.02325339780195441,0.9995555555555555,0.0006085806194502071,0.9685715296456499,0.02198685105940899,0.9933333333333334,0.004714045207910337,0.9933333333333334,0.004714045207910337,0.9933333333333334,0.004714045207910337,1.0,0.0,0.5555555555555556,0.15713484026367724,0.7042307692307692,0.1245138475224828,0.00666666666666664,0.004714045207910323,0.00666666666666664,0.004714045207910323,0.007503826527791979,0.003251995961145522,0.0145484936609581,0.006452715997688932,0.9802679142693995,0.006302489871987856,0.9854515063390419,0.006452715997688851,0.38355862000003066,0.02790889500301015,300.0,0.0,2698.4,26.726391451148036,751.2,15.801898620102577,384.6,5.7706152185014
